teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
5,0.4,1,0,19,70.64285699999998,3.7180449999999996,1.765709,71.57142900000002,3.766917,1.571914,61.571429,3.240602,5.016317,102.285715,5.3834589999999976,3.3568879999999996,26.142857,1.37594,1.2275690000000001,4.75,0.829156,17.660714000000006,4.4185870000000005,3.6922620000000004,0.495096,17.892857,4.048652,3.7357139999999998,0.21893800000000002,15.392857000000001,9.096633,3.352381,2.3599240000000004,25.571429000000002,11.028257,5.15119,1.391985,6.535714,2.632945,1.358929,0.52684,3.8,0.4,14.128570999999999,5.555729,3.72381,1.350619,14.314286,5.154273,3.7619050000000014,1.221083,12.314286,9.570533,3.178571,2.334305,20.457143,7.620274,5.597619,2.5745400000000003,5.228571,2.3362279999999997,1.390476,0.59948,185,178,0.9622,6506,35.1676,27.50231500000001,61.6667,47.779587,60.0,46.137476,0.9834,0.013512999999999999,2168.6667,1633.161011,46.25,30.727634000000002,45.0,1,1,0,1
5,0.2,0,0,20,61.0,3.05,1.3369739999999999,52.714286,2.635714,1.4097870000000001,29.571429,1.4785709999999999,1.160819,66.57142900000001,3.3285709999999997,2.477902,31.571429,1.578571,1.314344,5.0,0.0,15.25,4.322904,3.05,0.8645809999999999,13.178571,5.073314,2.635714,1.0146629999999999,7.392857000000001,2.652252,1.4785709999999999,0.53045,16.642857,3.6484550000000002,3.3285709999999997,0.729691,7.892857000000001,2.718746,1.578571,0.5437489999999999,4.0,0.0,12.2,2.6443630000000002,3.05,0.661091,10.542857000000001,1.722362,2.635714,0.43059,5.914286,3.51626,1.4785709999999999,0.879065,13.314286,5.807384,3.3285709999999997,1.451846,6.314286,4.023807,1.578571,1.005952,72,71,0.9861,5239,72.7639,56.366975,24.0,15.513435000000001,23.6667,15.062831,0.9926,0.010465,1746.3333,1056.127623,18.0,3.391165,17.75,1,1,0,1
5,0.0,0,0,20,42.892857,2.144643,1.4638879999999999,27.321429,1.3660709999999998,1.173869,21.321429000000002,1.066071,0.791656,97.85714300000001,4.892857,7.52014,43.25,2.1625,2.974133,5.0,0.0,10.723214,2.88274,2.144643,0.576548,6.830357000000001,1.152132,1.3660709999999998,0.23042600000000002,5.330357,1.9903110000000002,1.066071,0.39806199999999997,24.464285999999998,14.720742000000001,4.892857,2.9441479999999998,10.8125,5.233232,2.1625,1.046646,4.0,0.0,8.578571,3.605863,2.144643,0.901466,5.464286,3.555536,1.3660709999999998,0.888884,4.264286,1.9763400000000002,1.066071,0.4940850000000001,19.571429000000002,19.827573,4.892857,4.956893,8.65,8.75093,2.1625,2.187733,16,16,1.0,1516,94.75,43.163208000000004,5.3333,3.399346,5.3333,3.399346,1.0,0.0,505.3333,353.762004,8.0,5.0,8.0,1,1,0,1
5,0.2,0,0,18,39.714286,2.2063490000000003,1.409842,39.428571999999996,2.190476,1.409842,38.5,2.138889,2.5155380000000003,90.428572,5.02381,7.3406949999999975,32.428571999999996,1.8015869999999998,2.320733,4.5,0.5,9.928571,5.324903,2.1419639999999998,0.9669620000000001,9.857142999999999,5.438665,2.115179,0.984058,9.625,1.082532,2.14375,0.1565,22.607143,14.624422000000001,4.777679,2.7129939999999997,8.107142999999999,6.411386,1.7089290000000001,1.222069,3.6,0.8,7.942857000000001,1.806112,2.364286,0.840736,7.885714,2.0190930000000002,2.35,0.876682,7.7,4.997632,2.532143,2.093856,18.085714000000007,13.583182999999998,6.664286,7.512629,6.485714,3.951337,2.3,2.285112,74,59,0.7973,3675,49.6622,45.82760800000001,24.6667,17.632042000000006,20.0,13.735598999999999,0.7321,0.189021,1225.0,820.9510740000003,14.8,20.370567,11.8,2,2,0,1
6,0.1667,0,0,21,48.142858000000004,2.2925169999999997,1.812028,39.571428999999995,1.884354,1.641304,25.428572,1.210884,0.642416,132.71428600000002,6.319728,4.275119,30.142857,1.435374,1.0497809999999999,5.25,0.43301300000000004,12.035714,4.884769,2.2642860000000002,0.85078,9.892857000000001,4.655888,1.865476,0.8596809999999999,6.357143,0.410326,1.217857,0.117532,33.178571999999996,3.394736,6.379762,0.953834,7.535714,0.8474149999999999,1.447619,0.220698,4.2,0.4,9.628572,4.0613660000000005,2.2557139999999998,0.8397209999999999,7.914286,2.559656,1.885714,0.61669,5.085714,2.21424,1.19,0.45659799999999995,26.542857,15.664179999999998,6.138571,3.25027,6.028571,1.9864849999999998,1.4185709999999998,0.390829,82,81,0.9878,9825,119.8171,146.81946200000004,27.3333,12.391753999999999,27.0,12.328828,0.9889,0.015698,3275.0,1388.517435,16.4,11.2,16.2,1,1,0,1
6,0.3333,0,0,23,61.14285699999999,2.658385,1.038484,31.357143,1.3633540000000002,0.920775,45.714286,1.9875779999999998,3.148198,109.928572,4.779503,4.510752,30.285714000000002,1.31677,1.122464,5.75,0.43301300000000004,15.285714000000002,3.69535,2.627976,0.49754,7.839286,1.241682,1.372024,0.236808,11.428571,7.426854,1.931548,1.208711,27.482143,8.634496,4.7380949999999995,1.302253,7.5714289999999975,2.211404,1.297619,0.3171,3.8333,0.372678,10.190476,1.804504,2.700397,0.618109,5.226191,1.146139,1.362103,0.25193899999999997,7.6190479999999985,6.757041,1.9464290000000002,1.663145,18.321429000000002,11.08791,4.6359129999999995,2.702124,5.047619,3.505988,1.3035709999999998,0.8568950000000001,59,57,0.9661,5260,89.1525,89.602288,19.6667,12.657892,19.3333,12.498889,0.98716667,0.018149000000000002,1753.3333,1538.568454,14.75,12.007810000000001,14.25,1,0,1,0
7,0.0,0,0,28,85.07142900000002,3.038265,1.255981,65.07142900000001,2.3239799999999997,1.312591,32.714286,1.168367,1.6542689999999998,135.571429,4.841837,5.462885,29.392857,1.0497450000000002,1.082495,7.0,0.0,21.267857,4.958855000000002,3.038265,0.708408,16.267857,7.042033999999999,2.3239799999999997,1.006005,8.178571,6.8869789999999975,1.168367,0.9838540000000001,33.892857,8.925214,4.841837,1.275031,7.348214,1.368462,1.0497450000000002,0.195495,4.0,0.0,12.153061,1.9744830000000002,3.038265,0.493621,9.295917999999999,1.9311880000000001,2.3239799999999997,0.48279700000000003,4.673469,2.464872,1.168367,0.616218,19.367347,12.748717,4.841837,3.187179,4.1989800000000015,3.423671,1.0497450000000002,0.8559180000000001,109,105,0.9633,10891,99.9174,124.51683700000001,36.3333,21.31249,35.3333,21.31249,0.94896667,0.042638999999999996,3630.3333,2538.5429329999997,15.5714,12.465461999999999,15.0,1,1,0,1
3,0.0,0,1,12,36.428571999999996,3.035714,1.089725,23.0,1.916667,1.037492,33.571428999999995,2.797619,1.3819270000000001,119.71428600000002,9.976191,6.761821,31.857143,2.654762,2.059868,3.0,0.0,9.107142999999999,1.7004650000000001,3.035714,0.566822,5.75,1.299038,1.916667,0.43301300000000004,8.392857000000001,2.2753669999999997,2.797619,0.758456,29.928571999999996,10.620782,9.976191,3.540261,7.964286,0.709807,2.654762,0.236602,4.0,0.0,12.142857000000001,2.574073,3.035714,0.643518,7.666666999999999,2.103878,1.916667,0.5259699999999999,11.190476,1.592215,2.797619,0.398054,39.904762,19.239038,9.976191,4.80976,10.619048,5.666867,2.654762,1.416717,228,153,0.6711,7257,31.8289,37.137743,76.0,47.881799,51.3333,30.269163,0.76743333,0.165542,2419.0,1460.64803,45.6,40.18756,30.8,1,1,0,1
3,0.3333,0,1,12,28.928571999999996,2.410714,2.358127,20.142857,1.6785709999999998,3.1743330000000003,47.571428999999995,3.964286,4.639055,81.428572,6.785714,7.116101,4.442857,0.370238,0.749954,3.0,0.0,7.232142999999999,2.291497,2.410714,0.763832,5.035714,4.416314,1.6785709999999998,1.472105,11.892857000000001,4.709278,3.964286,1.569759,20.357143,14.343632999999999,6.785714,4.781211,1.110714,0.9678700000000001,0.370238,0.322623,4.0,0.0,9.642857000000001,5.119989,2.410714,1.2799969999999998,6.714286,4.233009,1.6785709999999998,1.058252,15.857142999999999,12.244116,3.964286,3.061029,27.142857,12.246338,6.785714,3.061584,1.480952,1.6158370000000002,0.370238,0.403959,152,133,0.875,7842,51.5921,40.43031,50.6667,19.601587,44.6667,16.779617000000002,0.88826667,0.017649,2614.0,1028.2921119999999,25.3333,26.979415999999997,22.5,1,1,0,1
6,0.3333,1,0,24,53.071429,2.2113099999999997,2.0249099999999998,53.214286,2.217262,2.515835,22.714285999999998,0.9464290000000001,1.135751,121.71428600000002,5.071429,4.105383,24.714285999999998,1.029762,2.0912349999999997,6.0,2.5495099999999997,13.267857000000001,9.072184,2.099702,0.844309,13.303571,10.523342999999999,2.076885,1.070649,5.678571,4.569615,0.781746,0.47494899999999995,30.428571,18.869314000000006,4.809524,1.594794,6.178571,7.032269,0.823413,0.833411,4.0,0.57735,8.845238,4.561078,2.250595,1.145348,8.869048,7.320461,2.267857,1.810747,3.785714,2.775929,1.001984,0.709222,20.285714000000002,11.947732,5.030556,2.99369,4.119048,5.889814,1.0714290000000002,1.467476,182,171,0.9396,11542,63.4176,48.87280300000001,60.6667,49.70133,57.0,45.985504999999996,0.94683333,0.018144,3847.3333,2939.402925,30.3333,28.819360999999997,28.6667,1,0,1,1
3,0.3333,0,1,12,111.71428600000002,9.309524,8.311638,68.785714,5.732143,3.367275,36.285714,3.0238099999999997,2.967416,143.428572,11.952380999999999,12.208831,53.0,4.4166669999999995,2.782635,3.0,0.7071069999999999,27.928571,21.063194,8.255952,4.713846,17.196429000000002,11.65921,5.160714,2.493266,9.071429,6.308805,2.806548,1.392714,35.857143,17.618694,11.386905,4.673536,13.25,6.015605,4.1666669999999995,1.073675,4.0,0.0,37.238095,10.647304,9.309524,2.661826,22.928570999999998,5.090006,5.732143,1.272502,12.095238,6.299048,3.0238099999999997,1.574762,47.809523999999996,15.726114,11.952380999999999,3.9315279999999997,17.666667,8.027447,4.4166669999999995,2.006862,116,97,0.8362,5286,45.568999999999996,44.182659,38.6667,4.109609,33.3333,5.436502,0.8574,0.067062,1762.0,429.421316,19.3333,12.788884,16.3333,3,3,0,1
3,0.0,0,1,8,17.0,2.125,1.5360260000000001,11.0,1.375,0.48412299999999997,26.0,3.25,2.046338,56.0,7.0,8.031189,17.0,2.125,2.204399,2.6667,0.471405,5.6666669999999995,3.299832,2.0,0.9813069999999999,3.666667,0.471405,1.388889,0.078567,8.666667,4.642796,3.111111,1.3425610000000001,18.666667,5.436502,6.8333330000000005,0.9525790000000001,5.6666669999999995,3.399346,1.9444439999999998,1.057017,2.6667,0.471405,5.6666669999999995,2.867442,2.0,0.816497,3.666667,1.699673,1.333333,0.471405,8.666667,3.091206,3.277778,0.9654530000000001,18.666667,22.156012,6.388889,7.270352000000001,5.6666669999999995,4.0276819999999995,2.333333,1.699673,269,187,0.6952,12242,45.5093,28.004861,134.5,30.5,94.5,18.5,0.7078,0.023,6121.0,1267.0,67.25,97.78388199999999,46.75,0,0,0,0
3,0.0,0,1,9,19.0,2.111111,1.523479,16.0,1.7777779999999999,1.547599,15.0,1.666667,1.154701,20.0,2.222222,1.3966450000000001,9.6,1.066667,0.8831760000000001,3.0,0.0,6.3333330000000005,2.054805,2.111111,0.6849350000000001,5.3333330000000005,1.247219,1.7777779999999999,0.41573999999999994,5.0,0.816497,1.666667,0.27216599999999996,6.6666669999999995,2.494438,2.222222,0.8314790000000001,3.2,1.283225,1.066667,0.427742,3.0,0.0,6.3333330000000005,3.8586120000000004,2.111111,1.2862040000000001,5.3333330000000005,4.109609,1.7777779999999999,1.3698700000000001,5.0,2.94392,1.666667,0.9813069999999999,6.6666669999999995,1.699673,2.222222,0.566558,3.2,2.084866,1.066667,0.694955,48,45,0.9375,3362,70.0417,64.20116800000001,24.0,1.0,23.0,2.0,0.9565,0.0435,1681.0,140.0,9.6,4.317407,9.0,0,0,0,1
3,0.0,0,1,9,49.0,5.444444,2.586766,47.0,5.222222,2.439389,21.5,2.388889,1.6960380000000002,55.0,6.111111,5.9897029999999996,41.5,4.611111,5.79165,3.0,0.0,16.333333,6.798692999999999,5.444444,2.2662310000000003,15.666667000000002,6.5996630000000005,5.222222,2.199888,7.1666669999999995,3.064129,2.388889,1.021376,18.333333,11.145502,6.111111,3.7151669999999997,13.833332999999998,9.577172000000001,4.611111,3.192391,3.0,0.0,16.333333,0.942809,5.444444,0.31427,15.666667000000002,0.942809,5.222222,0.31427,7.1666669999999995,3.064129,2.388889,1.021376,18.333333,10.873004,6.111111,3.624335,13.833332999999998,8.816021000000003,4.611111,2.9386740000000002,62,60,0.9677,5290,85.3226,77.882205,31.0,6.0,30.0,7.0,0.96,0.04,2645.0,1267.0,15.5,11.412711999999999,15.0,0,0,0,1
6,0.1667,0,0,24,105.142858,4.380952,2.995367,72.714286,3.029762,2.562754,35.714286,1.4880950000000002,1.730045,237.000002,9.875,9.964433,73.0,3.041667,4.653068,6.0,0.7071069999999999,26.285714000000002,6.763497,4.4166669999999995,1.149349,18.178572,5.595529,3.059524,0.968685,8.928571,2.6351240000000002,1.470238,0.350079,59.25,31.379731,9.940476,5.204043,18.25,9.601432,3.0238099999999997,1.456279,4.0,0.0,17.52381,6.459011,4.380952,1.614753,12.119048,3.984167,3.029762,0.996042,5.952381,3.464756,1.4880950000000002,0.866189,39.5,19.763526000000002,9.875,4.940881,12.166667,10.603689,3.041667,2.650922,41,37,0.9024,1201,29.2927,8.743622,13.6667,5.436502,12.3333,5.436502,0.8856,0.080992,400.3333,149.035417,20.5,19.5,18.5,0,0,0,0
5,0.2,0,0,19,73.85714300000002,3.887218,1.03939,66.14285699999999,3.481203,1.116484,23.571429000000002,1.240602,0.7292850000000001,85.14285799999998,4.481203,3.030775,28.285714000000002,1.4887219999999999,0.748035,4.75,0.43301300000000004,18.464285999999998,4.6526,3.880357,0.843513,16.535714000000002,4.114898999999999,3.469643,0.7257359999999999,5.892857,1.72134,1.2410709999999998,0.32850799999999997,21.285714000000002,5.557675,4.444643,0.9324969999999999,7.0714289999999975,2.467131,1.4767860000000002,0.4510020000000001,3.8,0.4,14.771429000000001,3.1823490000000003,3.8380949999999996,0.526756,13.228570999999999,3.1823490000000003,3.452381,0.624109,4.714286,1.255193,1.240476,0.287829,17.028572,6.195061,4.547619,1.6716080000000002,5.657143,2.180807,1.459524,0.48873900000000003,74,72,0.973,8818,119.1622,82.879924,24.6667,13.912425,24.0,13.140269,0.98373333,0.023005,2939.3333,1770.865388,14.8,1.16619,14.4,0,0,0,1
5,0.0,0,0,20,42.857143,2.142857,0.640312,40.428571999999996,2.021429,0.9096700000000001,84.85714300000002,4.242857,5.580323,265.285715,13.264285999999998,25.784637,22.285714000000002,1.114286,0.6,5.0,0.0,10.714286,1.971739,2.142857,0.394348,10.107142999999999,2.2753669999999997,2.021429,0.45507299999999995,21.214285999999998,9.779456,4.242857,1.955891,66.32142900000001,35.053367,13.264285999999998,7.010673,5.571429,1.025193,1.114286,0.205039,4.0,0.0,8.571429,1.481863,2.142857,0.37046599999999996,8.085714,1.9390720000000001,2.021429,0.48476800000000003,16.971429,10.665757000000001,4.242857,2.666439,53.057143,83.494426,13.264285999999998,20.873607,4.457143,1.632326,1.114286,0.408082,116,116,1.0,4726,40.7414,26.867851,38.6667,32.148959000000005,38.6667,32.148959000000005,1.0,0.0,1575.3333,955.8146029999999,29.0,25.228952,29.0,0,0,0,1
5,0.4,0,0,20,51.285715,2.564286,1.512448,24.642857,1.232143,1.3681649999999999,57.571429,2.878571,4.3528730000000015,98.85714300000001,4.942857,5.732364,19.142857,0.9571430000000001,1.48324,5.0,0.0,12.821429,5.066269999999999,2.564286,1.013254,6.160714,1.764427,1.232143,0.352885,14.392857000000001,8.428192999999998,2.878571,1.6856389999999999,24.714285999999998,19.596698999999997,4.942857,3.91934,4.785714,3.239583,0.9571430000000001,0.647917,4.0,0.0,10.257143,2.355021,2.564286,0.588755,4.928571,4.565621,1.232143,1.141405,11.514286,12.214611999999999,2.878571,3.0536529999999997,19.771429,9.569339,4.942857,2.3923349999999997,3.8285709999999997,3.8907529999999997,0.9571430000000001,0.9726879999999999,61,59,0.9672,2927,47.9836,59.020832999999996,20.3333,11.671428,19.6667,10.780641000000001,0.98146667,0.02621,975.6667,206.41759199999998,15.25,4.1457809999999995,14.75,0,0,0,1
5,0.0,0,0,20,45.321428999999995,2.2660709999999997,1.601318,39.607143,1.980357,1.386261,44.785714,2.239286,2.4519130000000002,120.785715,6.039286,5.188569,33.964286,1.698214,2.639691,5.0,0.0,11.330357000000001,4.547536,2.2660709999999997,0.909507,9.901786,3.643415,1.980357,0.728683,11.196429,5.6623480000000015,2.239286,1.13247,30.196429,15.552751,6.039286,3.11055,8.491071,3.281478,1.698214,0.656296,4.0,0.0,9.064286,3.554847,2.2660709999999997,0.8887120000000001,7.921428999999999,2.761285,1.980357,0.690321,8.957142999999997,6.627956,2.239286,1.656989,24.157142999999998,12.236146000000002,6.039286,3.059036,6.7928570000000015,8.834833999999997,1.698214,2.208708,87,87,1.0,5727,65.8276,91.144726,29.0,5.354126,29.0,5.354126,1.0,0.0,1909.0,905.566489,17.4,14.402778,17.4,0,0,0,1
5,0.2,0,0,17,126.428572,7.436975,6.487678,125.857143,7.403361,6.721858999999999,24.642857,1.4495799999999999,2.3886990000000003,137.428572,8.084033999999999,6.55348,42.357143,2.491597,3.3072220000000003,4.25,0.43301300000000004,31.607143,26.849424,6.939286,5.098003,31.464285999999998,25.892709,6.966071,5.1079300000000005,6.160714,4.388173,1.3839290000000002,0.884019,34.357143,24.937575,7.626786,4.596195,10.589286,7.679214999999999,2.428571,1.753095,3.4,1.2,25.285714000000002,12.851745,8.571429,4.359075,25.171429,12.317368,8.542857000000001,4.276621,4.928571,6.575775,1.532143,1.61965,27.485714,13.547979999999999,8.071429,2.353785,8.471428999999999,8.86792,2.417857,2.074677,197,157,0.797,5840,29.6447,16.102957,65.6667,53.33125,52.3333,40.876508,0.8581,0.10040700000000001,1946.6667,1331.813384,39.4,39.388323,31.4,0,0,0,1
5,0.2,1,0,17,56.14285699999999,3.302521,2.7237259999999996,72.14285699999998,4.243697,7.933984,140.21428600000002,8.247899,27.947182,161.14285800000005,9.478992,11.869533,30.0,1.764706,1.874986,4.25,0.829156,14.035714000000002,3.723032,3.3988099999999997,0.9641200000000001,18.035714000000002,14.481647,4.332143,3.6325260000000004,35.053571000000005,49.66108,7.262797999999999,9.789939,40.285714,15.251296,10.31131,4.964064,7.5,2.179449,1.8208330000000001,0.520867,3.4,0.48989799999999994,11.228571,5.27961,3.4119050000000004,1.851144,14.428571,16.804033,4.569048,5.710198999999999,28.042857,50.295364,9.260714,16.806783,32.228572,30.133255,8.738095,7.1955789999999995,6.0,3.906039,1.7738099999999999,1.253024,8,6,0.75,521,65.125,123.194397,4.0,2.0,3.0,1.0,0.83335,0.16665,260.5,151.5,8.0,0.0,6.0,0,0,0,1
6,0.1667,0,0,24,120.57142900000001,5.02381,3.988699,56.142858,2.339286,2.194928,18.142857,0.7559520000000001,0.9119200000000001,195.14285800000002,8.130952,5.361903,42.285714,1.7619049999999998,1.748015,6.0,0.0,30.142857,9.978036999999999,5.02381,1.6630060000000002,14.035714000000002,3.036135,2.339286,0.506022,4.535714,3.251962,0.7559520000000001,0.541994,48.785714,20.488548,8.130952,3.414758,10.571429,5.8597550000000025,1.7619049999999998,0.976626,4.0,0.0,20.095238000000002,8.894188,5.02381,2.223547,9.357142999999999,4.385155999999999,2.339286,1.0962889999999998,3.0238099999999997,2.034426,0.7559520000000001,0.508606,32.52381,14.447339999999999,8.130952,3.6118349999999997,7.047619,4.699592,1.7619049999999998,1.174898,151,149,0.9868,15753,104.3245,70.93029399999998,50.3333,27.535835,49.6667,26.599915999999997,0.9925,0.010607,5251.0,2930.215464,25.1667,27.033416,24.8333,0,0,0,0
6,0.1667,0,0,21,102.714286,4.891156,4.531572,65.14285799999999,3.102041,2.904372,28.357143,1.3503399999999999,2.0113060000000003,118.642857,5.64966,4.2378279999999995,79.714286,3.795918,4.90869,5.25,0.43301300000000004,25.678572,17.01751,4.694048,2.709658,16.285714000000002,10.688541,3.007143,1.8400729999999998,7.089286,4.813187,1.317857,0.871919,29.660714000000002,17.272676,5.457143,2.723275,19.928570999999998,11.238373,3.710714,1.959862,3.5,1.118034,17.119048,11.040869,5.529762,3.3138940000000003,10.857142999999999,6.848209,3.089286,1.470045,4.72619,4.191102,1.306548,0.9711190000000001,19.77381,10.156799000000001,6.193452,2.855067,13.285714000000002,13.589962,3.446429,3.294421,113,111,0.9823,7707,68.2035,62.518975,37.6667,9.877022,37.0,10.198039,0.97816667,0.017081,2569.0,1205.422194,18.8333,12.334458999999999,18.5,0,0,0,1
6,0.1667,0,0,24,52.0,2.166667,1.433721,48.0,2.0,1.598611,51.571428999999995,2.1488099999999997,2.254625,114.07142900000001,4.752976,5.5081620000000004,32.357143,1.348214,1.713787,6.0,0.0,13.0,5.385165,2.166667,0.8975270000000001,12.0,5.830952,2.0,0.971825,12.892857000000001,5.128576,2.1488099999999997,0.8547629999999999,28.517857,7.366737,4.752976,1.227789,8.089286,3.7638769999999995,1.348214,0.627313,4.0,0.57735,8.666667,3.364143,2.190873,0.8330049999999999,8.0,3.829708,2.026984,0.9452780000000001,8.595238,5.446347,2.042063,1.164674,19.011905,17.434835999999994,4.76369,4.34135,5.392857,4.503164,1.328373,1.109266,146,145,0.9932,14952,102.411,66.058782,48.6667,32.427696999999995,48.3333,32.29379,0.99463333,0.00759,4984.0,3138.404159,36.5,44.257768,36.25,0,0,0,1
6,0.0,0,0,25,99.785715,3.991429,3.7606379999999997,58.928571999999996,2.357143,1.831284,55.571429,2.222857,2.133167,110.57142900000001,4.422857,6.023421,46.285715,1.851429,2.1166009999999997,6.25,0.829156,24.946429000000002,11.285644,3.9702379999999997,1.536718,14.732142999999999,3.70341,2.410714,0.666959,13.892857000000001,4.1959349999999995,2.214286,0.59333,27.642857,18.536368,4.345238,2.511284,11.571429,5.138887,1.8630950000000002,0.730835,4.1667,0.372678,16.630952,8.717642999999999,4.0470239999999995,2.235241,9.821429,4.19948,2.375595,1.069583,9.261905,5.6021230000000015,2.228571,1.3959059999999999,18.428572,11.827558999999999,4.502381,3.017429,7.714286,5.097018,1.875,1.2932569999999999,88,81,0.9205,8148,92.5909,94.878946,29.3333,16.858891,27.0,16.391054,0.90336667,0.031403,2716.0,2369.641886,17.6,9.89141,16.2,0,0,0,1
5,0.0,0,0,16,78.714286,4.919643,5.153503,44.0,2.75,2.75851,19.142857,1.1964290000000002,1.346291,121.142857,7.5714289999999975,5.7757580000000015,28.857143,1.8035709999999998,1.57619,4.0,1.224745,19.678570999999998,26.817290999999997,3.6904760000000003,4.262437,11.0,15.116216,2.020833,2.434114,4.785714,4.18269,1.0505950000000002,0.57368,30.285714000000002,29.08415,6.508929,4.2906830000000005,7.214286,6.891653999999999,1.5535709999999998,1.013147,4.0,0.0,19.678570999999998,8.935355,4.919643,2.233839,11.0,1.876275,2.75,0.46906899999999996,4.785714,1.342021,1.1964290000000002,0.335505,30.285714000000002,13.895382000000001,7.5714289999999975,3.473845,7.214286,3.00085,1.8035709999999998,0.750213,85,80,0.9412,2946,34.6588,23.834011,28.3333,20.757863,26.6667,18.553227,0.97023333,0.042095999999999995,982.0,670.33872,17.0,6.723095,16.0,0,0,0,1
6,0.3333,1,0,27,57.5,2.12963,1.278985,40.285714,1.492063,1.401303,75.35714300000002,2.7910049999999997,5.242344,244.857144,9.068783,6.698892999999999,40.785714,1.5105819999999999,2.889008,6.75,0.43301300000000004,14.375,4.519057,2.119048,0.60539,10.071429,2.576879,1.495323,0.368615,18.839285999999998,8.606828,2.852041,1.4014280000000001,61.214286,14.577204,9.048469,1.9305869999999998,10.196429,5.471488,1.501276,0.763249,4.5,0.763763,9.583333,2.0769290000000002,2.166071,0.525432,6.714286,3.139609,1.535714,0.8253010000000001,12.559524,16.949123999999998,3.056746,4.2608440000000005,40.809523999999996,19.385398000000002,9.525794,5.247319999999998,6.797619,8.215467,1.658532,2.0738689999999997,151,146,0.9669,8092,53.5894,29.035094,50.3333,16.819301,49.3333,16.679995,0.97756667,0.016097,2697.3333,869.231206,25.1667,7.536946,24.3333,0,0,0,1
